 men with shaved heads are perceived as an inch taller and  stronger than men with hair . ,0
 it ' s no fair that u get to have a lie on and i am up early for college and it ' s bloody freezing      fair   lucky   duck ,0
 mph winds make a great hair fan for a photo shoot . ,1
 you are not allowed to open that until christmas day !,0
 cdc   enough   patients   getting   flu   shots   this   year  healthday news  fewer than half of americans have .  ,0
trivia crack is taking over my life .,0
just in case you thought you had a blankety blank job check out this guy .  2 a   happy new year   ,0
it ' s beginning to look a lot like christmas    office   tinsel   christmassy   happy   long   now  .  ,0
nothing makes me happier then getting on the highway and seeing break lights light up like a christmas tree . ,1
".  finally had a chance to watch doyle finale . thanks for  great seasons . yes , i cried at the end . ",0
 i do not think . i know !,0
i love waking up at  am on a saturday morning after going to bed at midnight,1
oh look wrapping presents is so easy .  here ' s the video to prove it !  ,0
and then there was none . goodbye beard of sorts  mens fashion  ,1
i love seeing what you guys got,1
i feel like whole life is about waiting waiting and waiting,0
"gotta go out with him and the third , forth , fifth .  wheels .  winter thought ",0
"   this is shallow af , stop discriminating eyes , all eyes are beautiful .",1
"  it ' s christmas , one of the few days off i get during the year and i can not even sign into my  xbox one  .  typical ",1
michael have a sexy face when he cough ,1
pulis is available . will guarantee we stay up,1
well i clearly wrote that last tweet,1
the word taliban comes from the root word talib which means a student .  peshawar attack   death to taliban   death to isis ,1
 no clue what you were talking about ? well that ' s a first !,1
i see toledo made a good name for itself last night,1
are not you just loving the snow ?  stockport  ,1
"workaholics if you are sick , do not let that stop you from bringing your germs into the office . we all appreciate your commitment .",1
"good choice to stay up late , lys .  study   finals week   death of me ",1
" opec   chief   defends   policy  ,  says   group  to  try  to  ride   out   price   fall  .  via ",0
oh how i love this ,1
"yep , true patriots all . ",1
the world is such a smiley place . ,1
it ' s not possible to have enough time,0
just now layin down to go to bed . college is great guys . it does not stress you out or keep you up at night at all . or make you cry .,1
about to write my math final really excited  something random  ,1
  !  accounting   absolute tosh ,1
"the counter argument .  rt  if  osu  lost last night , baylor would be in and we ' d all be talking about benefits of no big  champ .",0
look behind you tara ella starbucks  my top girls  the omni santry ,0
i fucked them really badly     advanced warfare  ,0
  alert   please change this  .   its me  > > >  now playing  relentlezz  who i be tune in ,0
 i need a spot for my birthday,0
 where ' s me boots happy,0
" red sox  rt  meanwhile , in caguas , rusney castillo goes   with mammoth hr . man , alex cora loves this guy",0
thank you behh ! loveyou !    best friends   behh   beh   sweet   love   distance   to   far  .  ,0
just yelled at  someone   telling  me to do  something   you re  my  mum   mistake  was .  it was actually my mum,1
   how dare you accuse me of being a boomer .,0
i seriously love  how much you care,1
 how do you score on someone ?,0
there was a point where the effort was coming in only one direction . i left and that there was a  ° change in direction,1
those that are  british royalty  should not presume  titles  or do any  public duties ,0
dead supportive family i have got .,1
american kids starting playing and now i am super missing  summer 2 k14   kenny chesney ,0
yet another out of a million doctor visits tomorrow .  so . stoked .,1
photo  tea   art   abstract   color   colors   fun   how   are   you   artist   spainish   exhibit   spain  ,0
beautiful way to start my morning .  ,1
" he offered it but he made it sure the board refused double 1 6 m in october , all in rangers interest",1
" sagittarius  know what they want , if they can have it , and they always keep on thinking bigger .",0
how does  big data  and  analytics  look compared to the  cyn ef in  cause / effect decision framework ? ,0
absolutely love waking up to snow,1
" gee , that ' s so hard to believe .",1
 there ' s so much less controversy now that the  bcs  has been replaced .,1
"  lol  aye you are a funny fecker  and anytime ironside , you fancy a wee race just let me know ! ",1
  putting  between muhammad and ali ? i find your own twitter id quite blasphemic and offending,1
 but  girl friends  dr ambarish  upcoming movies ,0
everybody is out there traveling the world and i am sitting here studying maps for my last exam  jealousy   almost done ,1
a  phone bill is a lovely email to wake up to,1
 you are no fun at all !,0
 alma jmo u a  participating in the 4 th  csr  forum  lebanon   together we grow  for profit  microfinance   supporting  .  ,0
a  sagittarius  will always chase what they want until they get it .   keep going  ,0
gavaskar is a freakin ' genius . ,1
weather bomb . weather . bomb . i applaud the media ' s innovation in helping to sensationalise the usual autumn climate,1
do not be offended when you hear  happy holidays  when people refer to  christmas  . the word ' holiday ' is derived from holy day .  fb ,1
time to look at my golden girls all nite   love  this show,0
"i will keep this smile on my face to get myself through this bullcrap , instead of breaking down like usual .",0
find  one  local pd that reported an  drop      ,0
 guru mantra  for  success  .  entrepreneur   startup  ,0
"amazing how many americans slag off capitalism , from the comfort of armchairs , sipping decaf , skinny , pumpkins spice lattes",1
 oh  only the ' economic ' destruction of the country . now that makes a world of a difference .,1
"people these days are so loving , accepting , and nonjudgmental . it ' s great .",1
"  i mostly follow my lists , but i dip into the full feed randomly .",0
a very happy birthday to  we will be toasting in your honor tonight .  ,0
can not even explain how excited i am for tomorrow .  ,0
cheers to another good day . ,1
marty posts  facts  with  proof  you ? you make shit up    ,0
dog for dinner anyone ?  cultivo   letchworth  not bringing my kid here again,0
girls who dip > > >,1
"in the last  movies i have seen alan arkin in argo , grudgematch he has had me absolutely rolling .",0
wow i am seriously dying here  ,0
  do you wanna cry ? that ' s how you cry . omg,0
"a day where ruled  , i got followed by  . wht a day !  lol  .",1
 because i find people with different ideas and ways of life interesting .,0
" that ' s where you are wrong , i can just watch his films and not follow him on twitter .",0
not felt this i will since i was in kos ! eugh a great end to a great week .   been shite   kill me ,1
"  good old jk landing people in trouble again , ffs william i thought you were more savvy than that",1
 ° fever . that ' s fun .,1
look ! it ' s a white christmas after all !  minnesota problems  ,1
 he ' d be a perfect fit .  or beachy / medlen .,0
when the looks that are nurtured by statuesque beauties are nurtured by the skinniest supermodels .  statuesque   skinny   look ,1
"oh , and lets not forget this      ",0
i have such a loving family,1
haha who the fuck says that to someone  true gentlemen ,1
" t mobile ' s  ceo  thinks the apple watch is going to be huge  < i do , too .",0
world ' s greatest wars can be won with mind . invincible is the one going on within mind .  life quotes   copy cat says ,1
 i think you should go get checked out,0
turns out a sausage butty from burger king is just a burger . really enjoyed eating that at half  in the morning .  feel shit ,1
sad to hear about  passing . his family and friends are in my prayers today .  rip  ,0
love watching  late night films  . enjoyed  mockingjay part 1    didsbury  . ta  .  grateful  to have such a  good friend  .,0
"i . e . cutting gov ' t spending , as harper has done w / public sector jobs , injures the economy and multiplier effect of those jobs  cdn poli   / ",0
photoset leupagus itsxandy thefingerfuckingfemalefury sevenpoints getting paid enough to put up .  ,0
  i am sure it ' s largely ignored in practice . in ny you can not do any govt work if you have convicts,1
 you may also see flags of  isis  with him is this govt and ch nisar do not admit ,1
day  and    novel  train .  comfort zone   christmas tree   next level   buzz killington   family guy  .   via ,0
does the word counter productive ever mean anything to people when they sit around and dream up ideas to double their wage ?,1
off to a slow start this morning . ,0
feeling artsy tonight .  artsy   home alone   vienna   student life  b and e ' s apartment ,0
the that the  euphemism   coercive control  was  coined  by a  man  but is now  lovingly   appropriated  by the  radical   feminist   agenda ,1
this should be fun next spring . ,1
lmao i may be drunk .  but my level of maturity is at it ' s all time high lmfaoo .   ,1
i got ready and then got to school and parked in less than  minutes !  miracle ,0
my death will likely be caused by at the wrong time .,0
"just noticed that i crossed  followers in past month . guys , i hope you enjoy the sarcasm b / c we all know my value added is nil",0
sending best wishes to all my coworkers at the  this morning,1
absolutely great having no lesson from half  until half  today  z  ,1
 merry christmas  to each and every one of you lovely lot !  peace on earth  x,0
i will just assume rex grossman is starting .,0
 it ' s really difficult not to bark back at my pms ing daughter . when bae tweets about you <,0
i just love being wide awake at ,1
if this year wld be filled w all these rainy days it wont be so cool a cool way to start e year,0
" oh , will keep fingers crossed for you . sometimes the worse they are , quicker they go  handy medical fact ",1
thank god she does not get me to do this anymore !  ellielippitt  barber   hairdresser   blondie  .  ,0
i am so good at sight singing .,1
thanks for appreciating me looking out of you and caring ! ,1
the rain has made extra extra lazy ,0
angry face  leo   kids   fun   face   angry  ,0
follow >  and get your  free demo  of their industry buzzing app seen at ,0
 i am procrastinating on getting work done b / c i am reading your new book !,1
i do not have to respect your beliefs . i only have to respect your  right  to have them .  atheist   atheism ,0
 what do you know about  i u bb  ? tom crean is a coaching genius !,1
wheres the rodgers in brigade,1
and  .  i left my work computer at home . now i have to go get it .  best day ever ,1
"this is what looks like , right ? ",0
i love waking up at  everyday and then running  miles .  favorite part of the army ,1
anamorphosis placing objects so that viewed from a certain angle they create an image . by french artist bernard pras ,0
and my christmas shopping is done .,0
looks at blackboard calls life alert help my grades have fallen and they can not get up,0
youre such a great person .,1
my dream is to celebrate christmas with you ,0
" draw ,  draw ,  going to lose , pelle on my bench in fantasy , been a fucking shit night for me .",0
drinking an   ipa  by  ground control   photo ,0
"comcast , greatest customer service on the planet  comcast is the worst  ",1
ohio state putting it  on wisconsin  .  no match .,0
vacations .  re imagined .  re engineered .  re born  .  coming soon . signup to gain access to our beta . ,0
"why is it so hard for people to cover their mouth when they cough ?  specially old people ! wtf , is not it common curtesy ?  cover yo mouf   nasty ",0
   awesome ! and well deserved .,0
"everyone has got a selfie stick this year . i have had one for ages , just saying  main steam   trend setter ",0
"stop trying to make me post my location , twitter . i do not want to post my location . stop .",0
i keep telling my friends i am busy they need to stop blowing me up but they just can not stop ,1
i was really happy to hear that all of the  nbc  hockey talking heads pointed out ovechkin ' s strong corsi and  status this season .,1
"oh yeah , its official  i m   crazy  ",0
  yo boy ! you guys are know to keep the party mood going .  ezone goa diaries  . ,0
 it ' s the freshman semester of my first year .   oh anya   finals amiright ,0
  whilst  s labour   blair mc dougal   deputy dug  recon its in  melt down  safe in  better together  of course . ,1
"well , my nmu computer just took a poop on me  hopefully it will start back up later .   what do i expect   nmu computers are the best   ",1
 phill hughes    out  we will miss u always respect for u ,0
photo 3 pc lace corset size small 2 xl price  leave size and email for invoice ,0
woohoo admitting someone who literally needs nothing but med refills ! ,0
fries with that   alabama state majors ,0
 what ' s the opposite of a cheat day called ? because  that  ' s what i only have one of per week what he said .,0
 sorry   sorry  i always do this .   can t   help   it   i m   an   asshole   like   that  ,0
i can not remember the last time i saw  bit integer in mainstream media !  software   gangnam style   geek   ,0
 the world  '  s biggest online job  click and get started now ! ,0
done to much again ,1
oh this is back in  advanced warfare    just cod thing  ,0
how could he kill is best friend  a  true  friend ,0
oh the  .  you would not need to take to twitter to peddle piffle,1
just flossed and then ate right after  inconvenient ,1
  until he becomes the most loved athlete in his new city .,0
"um , really  ?  no thanks   uva  ",1
>  google drive review ,0
   is this your first visit to a comment section ?,0
 lol i hope that ' s a good kinda crazy,0
    he would get floored in one poke      ,0
 i am getting to notifications though . i know we up but only by  . we playing bad ?,0
welsh devolution ? how ' s this for starters .  ,0
christmas music on the stair master  sunday funday ,1
and here we go  .   lol   called it   bandwagon   houseisafeeling   educate  yourself kids  ,0
 wow .  she really touched them with that tweet .,1
one things for sure  ima  make you all folks remember me .,0
 ask a liberal and he will tell you obama got us out of iraq and won the afghan war .  and no one ever died under his watch .,0
 of my clothes are black .  no shame  ,0
well it ' s always a good time losing at the bay .    ,1
why the fuck is twitter telling me to follow myself in following someone ? !  ,0
i picked a great week to start a new show on netflix .  hell on wheels ,1
.   slaying in igloo australia ' s home country lol rt >  nicki is  slaying  new zealand ! ,1
  indeed two people from the opposite political divide not slinging insults . what is twitter coming to,0
looking forward to new year ,0
your delusion that people are being killed cuz obama black is the myth     ,0
whoops . did not know i had to live up to other people ' s expectations instead of mine . let me just fix that .  soz ,1
image via we heart it   boy   funny   girl   k   mad   ok  ,0
i need a misadventure form because i broke my hand practising and rewriting this english essay  times,1
"standard christmas newsfeed . diamonds everywhere , everyone ' s engaged . congratulations .  original   christmas   engaged ",1
  real tough to whoop dungeys ass,1
"with dropping oil prices , thank goodness  pm harper  has worked so hard trying to tie our economy to the oil and gas sector .  cdn poli ",1
"if loose lips sink ships , then loose tweets sink fleets . ?  nasni  theatre in coronado , ca ",1
thechicago firehouse restaurant goes up in flames .  chicago   fire   cfd   working press   cbs   wbbm  .  ,1
 yay another outage in less than  hours . keep up the good work !,1
   that is fine company !,0
nailed it  yes i m reading this book   cats of instagram   cat stagram   i love my cat   paw project  .  ,1
staying  casual   monday   fun day   ootd   fashion   style   all you need is style   todayimwearing  ,1
funny your the broken one now im the only one who needed saving .,1
 but if we all hold hands and sing kumbaya they will not hate us !,1
makes perfect sense to get mad about something that happen  years ago .,1
" mostly  lrs  stores , just depends on who gets what . i ' d say i tend to split between  and ",0
 only children at home status . woohoo is not it fun .   ,1
 to finally win the champs league .  no teams are that good this year and we have got a solid draw  banter   still going out ,1
"yeah , the prom is the most important event in your life",1
thanks  for taking down   we all love you for this ,1
nice friendly drivers  never get on a bus with a  note mate what a way to make you feel welcome !,1
" be more narrow with that knife , you might just find the target to answer that . sarcastic .",0
fuse blown in the media room ! too much hallway vacuuming . chaos about to break loose .  can cup ,1
can not wait to see that he has not talked to me and that he will never do it .,1
i am kinda missing summer  . . .  summer   2 o14   bestie   alena   best friend   idek   we   cool   chips   food   follow me   i foll  . ,0
 w crawling at  . great start to thursday .  cl etraffic   cleveland   traffic ,0
stinker of a day .  nothing has gone right . got worse as the day went on .   ah    depression   cant wait for tomorrow ,1
race  at sandown dogs tonight sponsored by dandenong budgie club hope that ' s a joke . love a seat at that table  nerds   get a life ,1
 haha cannot wait for monday at it ' s best .  cheers,1
"buzzing about going home tonight , back for a month",0
i already can not wait for julia to come back .,0
another one of our support vehicles modified for iceland service .  bigfoot   landrover  ,0
 i am good at banter .    ,0
 ben were you going to pick up your pizzas today ?,0
 continuing with that wonderful customer service ?,1
finals week plus hearing that my grandma is in the  icu  amazing  let me go home ,1
"work done , gym done , steak for tea and friday tomorrow  woohoo   ",0
"  sc 3 stars   cardale jones  . third string qb , big 10 champion and  mvp  .",0
friday morning lecture on blood      ,1
it seems that erdogan sends his best regards to the eu,1
"i love dating shows ! my favourite is strictly come dancing , so good when it works out for them !",1
be blessed friends . merry christmas to all !,0
 i try to imagine . it ' s confusing .,0
so let me get this straight he was going to sign with  ufc  no matter what wifey said ?  happy marriage ,1
one from her please cries  ,0
 let us go workout ! that jiggle is not going to jiggle itself away  things you say to your best friend  this is so us ,1
  so is he banded from wearing the clothes ?  karma ,1
finding it quite funny that gillette soccer saturday on sky are complaining that there are not enough games on at  saturday,1
 what ' s the rush ? his leg is still attached right ?  dr  . dabo,1
the quest for  go supersonic  tickets continue,0
in  iowa  . anti union governor  branstad  having inauguration and ball at  community choice  credit union center . a slap to  afscme   homan ,1
that ' s always a great way to boost self esteem,1
we prefer to lose the derby vs  su c  and fight for ligna trophy .,1
wish i was still in bed with    i could sleep forever right now   ,0
oh how i love listening to fox news in the background while opening presents .,1
" he ' s played  minutes ,   from field , a steal and  fouls . that ' s it . that ' s all he ' s done .",0
i wish a mf would   my day !,0
looking forward to doing my  page essay tonight  seems like fun,1
love being called into work on my morning off after not even  hours of sleep .  thanks   split shift ,1
life requires one to be strong at different times . i wear my red briefs over my pants . u just need a lil lust to see ' em .  too much ,1
"if i could kidnap my friend ' s new puppy navi , i would do it in a heartbeat .",0
   too much of that herb . new trend of potheads contributing to society maybe ? darn that,1
  we all know how well we did under erickson .,1
 they   can  '  t be   identified   uk  should  allow  more  syrian   refugees   entry  among them will be  islamists  potential  terrorists ,0
"hey ,  . denialcsgo decided that they want to replace  and i am their new player .  na shuffle  nobody is safe .  csgo ",1
let us all do only squats and deadlifts until we hurt ourselves really really good trainers  fitness motivation ,1
if you do not want hall to eventually ask for a trade then hope for consistency in the message . change too much you might as well start over,0
 to the same sex .,0
"  this sounds high , but is safe for short term use . it dramatically increases antimicrobial peptides in the blood .",0
 succes   it   is   about   what   we   see   if   we  just  keep   hope   and   never   give   up   success   is  .  ,0
so if three geeks can bring down the whole of microsoft and sony networks .  my annual firewall subscription is worth every penny !,1
being ignored is still in my top ten things i love .,1
you are still shit   cheater   pong ,0
"is khallilah henriques  n   all there ? she mostly sounds blonde , but this morning confirmed it  ignorant  on race relations  articulate  minority .",0
hope everyone is having a lovely marxist christmas,1
  nice but original,0
i love waking up with migraines ,1
"i never cared for beyonce , bc i could never get a sense of who she was . her interviews lacked depth .  tho .  this girl got it .",0
tell me the  quintessential   aussie  now is not a govt paid job and then have the hyde to buy overseas online and pay no  gst  . m   sad but true ,0
keep running from your problems . that always works .,1
i love how sometimes i am skipped over so the greeting replies are just towards odin but not me .,1
the of how worst films become must see  films  ,1
 makes me so proud to be an american,1
  damn socialist !,1
i love it when work tells me they do not need me to come in     ,1
"i am in the back chilling for now on , if i do not keep it contact with you or hit you up do not get mad i am just on some other shit ",0
girls with british accents .   on point .,0
 ' s twitter game is perfect tonight !  amazingness ,0
the winner goes to this stocking ! they bribed me .  ,0
 try your luck tom ! you can be one of the  free passers and makatanggap ng free item from david . okay na yun tas uwi haha,0
there ' s no such thing as too much ammo,0
love it when i have a  minute wait on  and as i reach no wait it knocks me back to  more minutes . fantastic .,1
  def understandable . i am ok with that . trying to find anything up here on this has been impossible .,0
hmm .  scott mitchell v tony o ' shea or phil taylor v raymond van barneveld .  what a difficult decision !   darts world championship   pdc ,1
cats are so cute i wish i wasn ' t allergic  ,0
sh  .  nobody move .  they are playing a  non  electronic game together .   nicely  . !  ,0
  i love button pushers !,1
"awake this early on my only day off before christmas .  feeling ill banging head , bunged up , shivering .  just what i need ! ",1
 nypd  did comment  this or provide its own internal  statistics  w /  involved  s and the info has not been given  the  fbi  since  .,0
you know it ' s going to be a great day when you are garmin resets itself and you spill some cinnamon down yourself  slow clap ,1
"ceebz  work , allow dat ting fam",0
to all u  deadbeat dads  ur not worth a hair on our  kids  heads .  tough being a  single mom  but at least my  beautiful   daughter  is loved by me,0
seems as if  wants to endorse me on linkedin for any thoughts on this from the  om cchat  crowd ?,0
"close to white folks , i am forced to witness firsthand their willful ignorance about the impact of race and racism . bell hooks  ferguson ",0
 yeah no i am still laughing . it ' s not even that funny and i am still laughing,0
mondays are fine . it ' s your life that sucks . it ' s the first day of class and you see that .  ugh ? face ?  ursula on a monday   wow ,1
 what day is the sabbath ?  follow   jesus   christ   fbc   fbcjax  ,0
i love spending five hours a night doing homework ! please assign more teachers !,1
 i don  '  t want to see a remake of my favorite movie  .   oldboy was a perfect film  .,0
we spend our childhood in a hurry to grow up and when we grow up we want to retain our childlike nature !  just saying   life goals   kids ,1
off to search for a christmas gift for my dad bc procrastination ,0
i got to meet a real  csi  tonight  cool  but the little jerks who broke into his office at  cool ,0
at  the sun finally decided to play  beast side   tahiti  ,1
favorite  if you love romance novels .   love   drama   romance ,0
 america   continues  to show us that it is here for  black people  even though ,0
 oh my fingers stick together,0
when all else fails .    relationships   needs  via ,0
 tnt  replaying the cavs knicks game .  maybe the knicks will win this time,1
everyone competing against each other for privatized goods is way better than working together as a whole to advance humanity .,1
"still up at  , work at  is gonna be prime",1
love waking up to grumpy people,1
  i keep seeing noon .  is it  eastern or noon eastern ? need to plan my morning accordingly . please advise .,0
so excited for a whole new episode  rhoa  love this show ! ,0
"think i almost just died , or burned my face off !  hate gas bbq s ",0
buzzing for school on monday . ,1
 they are all written out in a gold gel pen waiting ! i hate how are relationship consists of twitter messaging  fulfilling ,0
the fandom showing its mature side as always when it ' s about this kind of topic,1
 i was only clarifying for my  legion  of other followers .  dr handsome dennis ,1
happy stfx day ! lost my  xring  in '  . it was found  mo ' s later glistening on the 1 8 th green of lost creek golf club .  x ring miracle ,1
" my mom told me not to do it , but i am fine",0
work christmas eve and christmas day .  can not wait !,1
  i can sign you in as my guest . ,0
the er sucked tonight .  urgent care tomorrow .   yay   fml   ugh ,1
 miss u i am leaving on 7 th so .  need to see you before i go    ,0
 russell brand discussed today how much his london mansion is worth .  and marx was married to a baroness  scum   weak ,1
" i thought what we had was real  ,  how could you be fine  ?  coz i  '  m not fine at all  oh wait . fixed the caps lock .  laugh now  . o .",1
she ' s in malawi and i am stuck in joburg fair ,0
i just love  question tests in the morning .,1
today i will lecture on  crm  investments and shareholder value .  so excited .   i am sleepy ,1
 eu  how santa juncker can bring the gift of a healthier eu ,0
i feel so blessed to get ocular migraines .,1
 do not know how  monsanto  among  most sustainable cos in the world sure all parameters are measured  net  positive ?,0
lord have mercy on us . the world ' s most powerful nation is ruled by two families .  bush   clinton   wasps   elxn 2016  ,0
love the fact i am sick on my birthday,1
"hit  follower on instagram , ive officially made it in life",1
i just love it when my knee clicks  ,1
i just love  arguing with the insurance company .,1
so lakeside was like 7 million scavengers all in 1 place  had fun   never boxing day shopping again ,1
not everyone will understand you . that ' s life .  goodnight   gatecrasher  ,0
the two constables veer pal singh yadav and avnish yadav did not have any criminal record .  ndtv ,1
lol at people saying they are turning  this year when did i start following kids  sorry ,0
 hours of sleep is sufficient to tackle this day .  time zone problems ,1
it ' s all a calamity of lies .  everything is fake so we only accept what is not true so when the truth comes we deny it .,1
oh it ' s just skrillex no big deal .  i see him on the daily .   skrillex   rave   edm  .  ,1
corey brewer looks like he is ready to not be in minnesota anymore .  you can see it all over his body language .  trade bait ,0
"dressing gown on , turkey and buffalo sauce sandwich in hand and big fat quiz of the year  moving   ever   again ",0
yay for getting pink eye again !  why me ,1
"i love seeing a guy go  and texting in a school zone ,  so proud   gpa b drivers ",1
absolutely love being harassed by a group of twatty adolescents on a late night shop,1
your friends will bring you down because they fucked up what they had males and females me fool !,0
 we ll take that bad at all,0
 they can be assured you will recommend them !,1
.  yeah . tones are the most obvious things in tweets .,1
  thx . if thry real why dont you have them ? friend me on ,0
sneaking in a round of mini golf at  hollywood drive in golf  at  universal   citi walk  before the kiddos .  ,0
 yeah . i hated it . ,0
erasure by percival everett and pym by mat johnson .  so there is black literature after the black arts movement  changethe canon ,1
i love when i wake up grumpy  eff roommates   your too loud   personal alarm clock   be quieter   ugh ,1
responsibility the ability to respond to control yourself and be in charge of your life,0
i just love the  nhs ,1
save your work folks . i am offically cntrl alt deleting this week .,0
i will grin or ill grin . there ' s two ways to read my name .,0
" terror  on high seas .  fishing boat , allegedly from  pakistan  , blows up at sea .  ",0
day  sun but it ' s not sunny today   december photo challenge   france   sun   or   today   day 3  .  ,0
gutted doyle has gone back to  wwf c  . i do not think we saw what he ' s capable of .  cpfc ,1
 thanks . i will have to check out another store in calgary .,0
band playing two tickets to paradise in parking lot at redskins game .  redskins ,1
  thnx all sorted now .   kids   happy   .  thanks again  for trying to help most of all thaku for replying,0
"  when did you get so cynical , karna ? ! ",0
more than word just in this selfie .  the egyptian legends .  best selfie 2014  ,0
" im sorry chode , my phone broke ",0
is not lost .    ,0
fav part abt xmas day .  getting merry xmas tweets from ppl who  never  talk to me  kys   i don t care ,1
an answer to the one who criticize  feminism    uglygirlsclub   fourth wave ,1
  protecting the namesake of a  palin spawn ,1
 hahaha such a  town,0
where is the  torture report  from showtime ' s homeland ?,1
" 13 cabs  apparently this guy only does city airport . if not , swears and drives off . even from a taxi rank  good guy  ",1
    for elrufai  he  represents the masses  so  it is our victory,0
ã ¢ ëå find out about some of our hip hop mixtape promotion packages ,0
 episodes left i am dying over here,0
 tried the pizza tonight we got from  down here in  pensacola  .  yummy  ! great job  ,0
just pulled up to school for the first time in my life in a good mood only to find out it doesnt start for another  hours  blessed ,0
" i do not think , i know x",0
can you imagine being in high school today with a delusional dad making a fool of himself on the internet ,0
"lovely first day of  friends , family swim , sort and cleanse , curry , less time on social media , more time on others  start as you mean to go on ",0
lol at the  eaten alive  show . if that ' s the name of the show gotta do it not quit cause the snake was hurting his arm .  good tv   garbage ,1
  anal screen   exotic  exotic brunette gets her little tight butt nailed right on the office desk,0
let us get another big win  vols  bball and keep it going .   vol nation   beat nc state ,0
shameless ' accounting firms make vast sums advising rich on how to rip off taxpayers accounting chief  <,0
well the week is off to a great start .  fml ,1
the dude who told me money is not everything is arguing with his son over money . in public .,1
but the  usa hippa  laws prohibit the psychiatrist from releasing that info  ,0
i just love being told that i would not have gotten hired if my boss knew i was pregnant .   ha ,1
  yeah and we wont talk about how the bodies of the  cops killed in bk were ambulanced immediately . elitism at its finest .,0
what ? !  the  team playoff picked by  people did not solve schools still being pissed ? !  i am so shocked !  cfb playoff ,1
 because we need an excuse to pop it open ! my dream is mcdonalds and grand cru .  champagne excuses ,0
 i literally do not know,0
but it ' s time to face the truth .  i will never be with you,0
 will not our national hockey expert at  sussex drive join you ? ,1
 i am hurt but i still love you,0
aaand the hits just keep on coming .  bad day ,0
"velvet and rhinestones babydoll size medium and large comes with softly padded under wired shelf cups , .  ",0
smh . yesterday i was losing my voice . today woke up with a mean ass cough and a headache  christmas could be any better,1
lol . imagine being gay and working in a fudge packing factory .,1
 luv  when my hair is frozen ,1
"  porn ? !  where where ?  move that naked woman , i can not see where the porn is !  games ",1
"but  was trying to find us , and my battery died . guess how he found us ? yes , that bastard wand ! ! ",1
pepe ' s hair rt  palacio ' s hair .   ronaldo hair .   messy hair ,0
when someone with retrica wali picture complains about how many filters someone has used in their picture to look pretty . ,1
" i liked the first one . never cared enough to watch the sequel s ? . that said , i will only watch the  reboot  because of  chris pratt ",0
photo abstract tribal bubble jumpsuit size s xl cost  ,0
 new   color   new   beginning   new   goals   don t   give up   never   life   should   be   easy  skdar ,0
oh noes ! the night train berlin malmö runs only during summer !  and me who was planning a long comfortable train trip ,0
grace this is my barf bag . me why do you have a barf bag ? grace because sometimes when i see people i feel like vomiting .,0
sports rock so hard sometimes .,1
"  you are familiar with matt bubsy ,  then  .",0
let us go  cavs  !   cleveland   cavs   cavaliers   nba  quicken loans arena ,0
 0 3 4 i    glitter   inside   just   lamp   of  please rt  ,0
"  hmm  , next year we will be saying , teams that moved from sd to la .",1
have you gotten your tree yet ? xmas tree nail wraps available at   nail wraps   nail art  .  ,0
"i swear the biggest tools are those who wear a belt even though they are wearing suspenders . pick one or the other , can not do both",0
 yes mother as you wish,1
"thanks  , for nothing . all my family were flying with you from kl to attend my wedding .  everyone can fly   adelaide route cancelled ",1
i give people a break  say that without my supporting cast that none of my works would of made it is tosh . did nobody get  extras ,1
i just want to eat pizza and be with my friends for the rest of my life,0
 why would you do this .    superman   child again  ,1
we will that was a great way to start off my morning ,1
ooh ! someone knows how to click the ' unfollow ' button . i am impressed !  before coffee  ,1
" yeah , and you ignored my point . ",0
 aap  said will declare ak candidate in last list but declared it before . this issue affecting india ' s  gdp  is termed as u turn by  bjp   ak 4 delhi ,0
festive  ff  to         ,0
 get aht a tahn  ! the made in  pgh  gift guide  via ,0
  trading a sp for a defense only ss ? brilliant trade .,1
  i encourage you .  to educated yourself,1
save manage and make money join for  make   discounts   vacations  and more ,0
congratulations  so well deserved . i hope you enjoy the of this notification from twitter ,1
cannot wait to be home but gonna miss alot of people  ah roll on the new year   sligo will be hit hard again ,0
 dusty as usual   red bucket  ,0
i just love working on christmas and spending it alone  hours away from my family !,1
the joy i have for overnight stakeouts,1
 dna  from richard  i   has thrown up a surprise evidence of infidelity in his family tree .  well i am  shocked  .,1
" if  bjp  joins with  pdp  , then cm will be of  pdp  . only way to have a  hindu   cm  is to take support of abdullah family",1
  amazing  . i love this team . they scrap and always find a way !    dc rising ,0
why does sue give bonnie anxiety and stress pills,1
first photos of the infiniti vision gt concept emerge ,0
"great , i have got a lung infection . this is fun .   miserable ",1
finally went to the doctor and feeling so much better .,0
 vodka lime and lemonade is the one   ,0
 no shit .  it ' s called,0
 do not let fuckboys get in the way of you being happy never have  and  never will . lmao  dont believe me just watch ,1
 even your link to the service alert is down .,1
"if this is love i do not wanna be loved , you pollute the room with your filthy tongue  get scared ",0
"replurks acatholicprayer lord jesus christ , son of god , have mercy on me , a sinner !  catholic   prayer  ",0
just found the picture of lisazamorano trying to kill me  bff  at our  senior brunch  moutain meadows ,0
just our problem the express tribune ,0
i just love working sunday ' s . ,1
 to   our   countries   special   dedication   to   m a   syrian   friends   you  ' re  alone   insta listen   by   heart   voice  ,0
love it when you can see people have read you facebook private message but they just do not reply,1
"if i carried on the way half the men do on here , i ' d be getting called a crank amongst other things and be asked if i had  pmt  .  ",1
